,customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,state,country,property_valuation
176,177,Ondrea,Pablos,Female,1989-11-09 00:00:00,Professor,Financial Services,High Net Worth,N,No,8256 Annamark Court,3638,VIC,Australia,1
177,178,Matthieu,Bertelmot,Male,1967-04-03 00:00:00,,,Affluent Customer,N,No,83012 Dapin Lane,4300,QLD,Australia,4
178,179,Esteban,Sewill,Male,1966-05-11 00:00:00,Environmental Tech,Manufacturing,High Net Worth,N,Yes,8 Haas Park,2074,NSW,Australia,10
179,180,Trisha,Neasham,Female,1971-09-17 00:00:00,Web Designer III,Argiculture,Affluent Customer,N,No,50 Meadow Ridge Way,2880,NSW,Australia,1
180,181,Pavla,Braunle,Female,1982-11-21 00:00:00,Senior Editor,Manufacturing,Mass Customer,N,No,3567 Northfield Lane,2430,NSW,Australia,5
181,182,Lydon,Dahlman,Male,1992-11-20 00:00:00,Sales Associate,Financial Services,Affluent Customer,N,Yes,0059 Brentwood Road,4560,QLD,Australia,7
182,183,Dannie,Hissie,Female,1997-08-05 00:00:00,Geologist III,Retail,Affluent Customer,N,No,0274 Oneill Alley,2088,NSW,Australia,10
183,184,Nappie,Paolo,Male,1971-12-13 00:00:00,Marketing Manager,Manufacturing,High Net Worth,N,Yes,4179 Carioca Terrace,2220,NSW,Australia,11
184,185,Crosby,Walcot,Male,1979-12-13 00:00:00,,Property,Mass Customer,N,Yes,59265 Sullivan Junction,3031,VIC,Australia,4
185,186,Mireielle,Jeppe,Female,1974-05-06 00:00:00,Software Test Engineer I,Financial Services,Mass Customer,N,No,7 Warbler Point,2250,NSW,Australia,9
186,187,Pincas,Ather,Male,1954-01-28 00:00:00,Structural Engineer,,Mass Customer,N,No,3 Buell Park,2261,NSW,Australia,7
187,188,Audry,Seine,Female,1975-06-22 00:00:00,Safety Technician II,Property,High Net Worth,N,Yes,0 Bay Center,3196,VIC,Australia,6
188,189,Umberto,Torricella,Male,1981-07-19 00:00:00,Safety Technician I,Financial Services,Affluent Customer,N,No,10878 Waywood Way,4352,QLD,Australia,7
189,190,Hayley,Girardengo,Female,1979-02-04 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,362 Mayer Terrace,4680,QLD,Australia,5
190,191,Christopher,Heining,Male,1960-04-27 00:00:00,Help Desk Operator,,Affluent Customer,N,Yes,43 Upham Crossing,3143,VIC,Australia,9
191,192,Goldi,Osler,Female,1978-11-19 00:00:00,Junior Executive,Health,Mass Customer,N,Yes,0 Superior Drive,2747,NSW,Australia,8
192,193,Foss,Hardes,Male,1964-07-22 00:00:00,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,8890 Golden Leaf Street,2063,NSW,Australia,12
193,194,Ursala,Ferrai,Female,1974-11-16 00:00:00,Web Developer III,Financial Services,Affluent Customer,N,No,5484 Hagan Crossing,3021,VIC,Australia,7
194,195,Talyah,Rylatt,Female,1958-11-14 00:00:00,Project Manager,Manufacturing,Mass Customer,N,No,7451 Jana Lane,2138,NSW,Australia,8
195,196,Swen,Odhams,Male,1966-02-22 00:00:00,Programmer Analyst II,Manufacturing,High Net Worth,N,No,7 Havey Point,4005,QLD,Australia,2
196,197,Avis,,Female,1977-01-27 00:00:00,,,High Net Worth,N,No,32 Steensland Plaza,2233,NSW,Australia,9
197,198,Vanya,Gumb,Female,1981-11-29 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,107 Elmside Parkway,4811,QLD,Australia,5
198,199,Verla,Alven,Female,1978-02-13 00:00:00,Junior Executive,Health,Mass Customer,N,Yes,2 Gina Junction,2085,NSW,Australia,11
199,200,Hube,Weald,Male,1957-02-04 00:00:00,Physical Therapy Assistant,Property,Affluent Customer,N,Yes,4 Londonderry Lane,3084,VIC,Australia,10
200,201,Salem,Huie,Male,1966-04-20 00:00:00,Design Engineer,Manufacturing,Mass Customer,N,Yes,39716 Vera Junction,3170,VIC,Australia,9
201,202,Audie,Pillinger,Female,1963-06-24 00:00:00,Librarian,Entertainment,Affluent Customer,N,Yes,183 Ronald Regan Street,2066,NSW,Australia,9
202,203,Donovan,Conry,Male,1964-01-13 00:00:00,Senior Quality Engineer,Argiculture,Mass Customer,N,Yes,2 Thierer Road,4113,QLD,Australia,8
203,204,Thorny,Hackworth,Male,1976-10-01 00:00:00,Editor,Financial Services,Mass Customer,N,No,056 Stone Corner Alley,4078,QLD,Australia,7
204,205,Rolfe,Kellard,Male,1958-12-01 00:00:00,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,528 Mandrake Crossing,2222,NSW,Australia,11
205,206,Mari,Chevolleau,Female,1954-07-19 00:00:00,Statistician I,,Mass Customer,N,Yes,19969 5th Parkway,3152,VIC,Australia,9
206,207,Adena,Whyman,Female,1994-08-10 00:00:00,,,Mass Customer,N,No,78 Rockefeller Park,2159,NSW,Australia,10
207,208,Rutter,Excell,Male,1994-10-31 00:00:00,Office Assistant III,Property,High Net Worth,N,No,417 Transport Trail,4503,QLD,Australia,4
208,209,Udall,Bellard,Male,1957-08-28 00:00:00,Analog Circuit Design manager,,Affluent Customer,N,Yes,6327 Lunder Crossing,4655,QLD,Australia,4
209,210,Albrecht,Thomasson,Male,1963-11-18 00:00:00,Assistant Manager,Property,Mass Customer,N,No,811 Tony Road,4220,QLD,Australia,9
210,211,Beitris,,Female,1974-03-04 00:00:00,VP Marketing,Manufacturing,Mass Customer,N,Yes,0 Northport Court,4012,QLD,Australia,3
211,212,Nanice,Ellse,Female,2001-11-19 00:00:00,Desktop Support Technician,IT,Affluent Customer,N,No,231 Havey Court,2153,NSW,Australia,10
212,213,Lockwood,Exroll,Male,1996-05-14 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,603 Kenwood Avenue,2070,NSW,Australia,11
213,214,Jeramie,Cellier,Male,1957-11-29 00:00:00,Food Chemist,Health,Mass Customer,N,No,09040 Myrtle Parkway,2015,NSW,Australia,8
214,215,Debera,Foxworthy,Female,1974-06-24 00:00:00,Assistant Professor,Retail,High Net Worth,N,Yes,05241 Shelley Park,2776,NSW,Australia,8
215,216,Cinderella,Parcall,Female,1995-01-12 00:00:00,Quality Engineer,Financial Services,High Net Worth,N,Yes,7 Pankratz Point,3011,VIC,Australia,8
216,217,Jeralee,Quartly,Female,1979-12-09 00:00:00,,Manufacturing,High Net Worth,N,No,51 Crescent Oaks Parkway,2761,NSW,Australia,8
217,218,Stefa,Dunnan,Female,1993-08-06 00:00:00,Administrative Officer,Property,High Net Worth,N,Yes,49 Emmet Junction,2015,NSW,Australia,11
218,219,Markus,Mughal,Male,1964-11-25 00:00:00,Database Administrator III,Health,Mass Customer,N,No,78 Surrey Place,2502,NSW,Australia,7
219,220,Jeniffer,Apark,Female,1954-05-10 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,6236 Summerview Terrace,2110,NSW,Australia,12
220,221,Mara,Bloore,Female,1980-03-10 00:00:00,Tax Accountant,Manufacturing,Mass Customer,N,No,682 Sheridan Avenue,2566,NSW,Australia,9
221,222,Nev,Larive,Male,1978-09-03 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,04139 Delladonna Place,2519,NSW,Australia,7
222,223,Ossie,Meaton,Male,1983-11-26 00:00:00,VP Sales,,Affluent Customer,N,Yes,2 Scott Circle,2506,NSW,Australia,9
223,224,Morgun,Girvan,Male,1967-12-03 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,No,92253 Kensington Drive,2209,NSW,Australia,7
224,225,Brittaney,Pring,Female,1977-03-11 00:00:00,Pharmacist,Health,Affluent Customer,N,No,93 Westend Terrace,2116,NSW,Australia,10
225,226,Bondie,Letty,Male,1977-11-11 00:00:00,Database Administrator IV,Manufacturing,Mass Customer,N,No,4 5th Point,2075,NSW,Australia,11
226,227,Wendall,McKeand,Male,1973-08-14 00:00:00,Accountant I,Entertainment,Mass Customer,N,No,11667 Blackbird Street,2226,NSW,Australia,10
227,228,Lucia,Pickervance,Female,1986-05-25 00:00:00,Systems Administrator II,Manufacturing,High Net Worth,N,No,0 Sommers Circle,2145,NSW,Australia,9
228,229,Vaughn,Lambis,Male,1966-03-06 00:00:00,,Property,High Net Worth,N,No,2 Northridge Street,2508,NSW,Australia,10
229,230,Maegan,Scyone,Female,1954-06-24 00:00:00,Internal Auditor,Property,High Net Worth,N,No,816 Spohn Center,2036,NSW,Australia,10
230,231,Basile,Winsor,Male,1995-08-05 00:00:00,Design Engineer,Financial Services,Mass Customer,N,Yes,98 Service Court,2018,NSW,Australia,8
231,232,Zaria,Koeppke,Female,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,6 Morning Park,3666,VIC,Australia,2
232,233,Art,Barwell,Male,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,4263 Hanson Place,2021,NSW,Australia,11
233,234,Mead,Alpes,Female,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,6159 Katie Street,2750,NSW,Australia,8
234,235,Leona,Phateplace,Female,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,95 Eliot Street,4514,QLD,Australia,3
235,236,Tybalt,Gillingwater,Male,1954-10-30 00:00:00,Research Nurse,Health,Affluent Customer,N,No,0 Westend Park,2525,NSW,Australia,9
236,237,Reginald,Dartan,Male,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,39988 Porter Pass,4152,QLD,Australia,7
237,238,Max,Bilborough,Male,1984-02-04 00:00:00,Programmer III,,Mass Customer,N,Yes,0796 Melody Park,2200,NSW,Australia,9
238,239,Wells,Pressman,Male,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,2914 Vahlen Lane,2250,NSW,Australia,8
239,240,Gavin,Fawks,Male,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,65 Kinsman Trail,3023,VIC,Australia,6
240,241,Quillan,Duigan,Male,1987-05-09 00:00:00,Quality Engineer,Entertainment,Mass Customer,N,No,07227 Hoard Terrace,3500,VIC,Australia,1
241,242,Taite,Droghan,Male,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,25503 Evergreen Drive,4300,QLD,Australia,5
242,243,Barbara,Croxley,Female,1976-09-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,2 2nd Plaza,2283,NSW,Australia,4
243,244,Germayne,Sperry,Male,1974-11-25 00:00:00,,Retail,Affluent Customer,N,No,122 Melrose Drive,2102,NSW,Australia,10
244,245,Noell,Grahlmans,Female,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,37024 Anniversary Place,2204,NSW,Australia,11
245,246,Binny,Whight,Female,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,91141 Huxley Parkway,2040,NSW,Australia,10
246,247,Kristal,Joysey,Female,1983-05-06 00:00:00,Staff Accountant II,Financial Services,High Net Worth,N,Yes,04 Fallview Trail,2749,NSW,Australia,8
247,248,Inger,Eskell,Female,1978-04-15 00:00:00,Clinical Specialist,Health,Affluent Customer,N,Yes,8029 Gulseth Center,2304,NSW,Australia,7
248,249,D'arcy,Slay,Male,1992-09-13 00:00:00,Quality Control Specialist,IT,High Net Worth,N,No,77248 Columbus Drive,2340,NSW,Australia,7
249,250,Kristofer,,Male,1988-04-15 00:00:00,Legal Assistant,Health,Mass Customer,N,Yes,0850 Schmedeman Drive,3580,VIC,Australia,1
250,251,Mala,,Female,1977-12-24 00:00:00,VP Sales,Financial Services,Affluent Customer,N,Yes,131 Northfield Parkway,3355,VIC,Australia,2
251,252,Anthea,Ruskin,Female,1983-01-24 00:00:00,Account Coordinator,Property,Mass Customer,N,Yes,5130 Manley Court,2287,NSW,Australia,7
252,253,Amalee,Choak,Female,1997-05-11 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,879 Coolidge Point,2324,NSW,Australia,5
253,254,Barbie,Rubi,Female,1961-09-22 00:00:00,Information Systems Manager,Retail,Mass Customer,N,No,6759 Nevada Point,2323,NSW,Australia,6
254,255,Keeley,Kruger,Female,1954-01-15 00:00:00,Desktop Support Technician,IT,Mass Customer,N,No,8208 Parkside Point,2320,NSW,Australia,6
255,256,Linell,Beadle,Female,1975-05-07 00:00:00,Director of Sales,Health,High Net Worth,N,Yes,15 Straubel Way,4680,QLD,Australia,2
256,257,Marissa,,Female,1966-02-08 00:00:00,Sales Associate,Manufacturing,Affluent Customer,N,Yes,7 Eastlawn Street,2346,NSW,Australia,1
257,258,Othella,Keher,Female,1992-05-03 00:00:00,Administrative Officer,Manufacturing,High Net Worth,N,No,42067 Duke Terrace,2031,NSW,Australia,10
258,259,Venita,Dymick,Female,1983-07-22 00:00:00,Senior Developer,Health,High Net Worth,N,Yes,50 Everett Way,2064,NSW,Australia,9
259,260,Farand,Marriner,Female,1979-08-30 00:00:00,Senior Quality Engineer,Health,High Net Worth,N,Yes,454 Green Ridge Avenue,2176,NSW,Australia,10
260,261,Marve,Pryn,Male,1977-10-15 00:00:00,Structural Engineer,,Mass Customer,N,No,19220 Evergreen Crossing,3195,VIC,Australia,9
261,262,Cordie,Petrelli,Male,1977-12-23 00:00:00,,Health,High Net Worth,N,Yes,109 Tomscot Avenue,2010,NSW,Australia,10
262,263,Tonia,Leigh,Female,1985-11-19 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,48 Arizona Drive,2768,NSW,Australia,10
263,264,Jedd,Spiby,Male,1977-12-07 00:00:00,Technical Writer,Health,Mass Customer,N,No,92 Lyons Place,2752,NSW,Australia,9
264,265,Pennie,Stoile,Male,1965-10-05 00:00:00,Sales Representative,Retail,High Net Worth,N,Yes,47 Jana Junction,3802,VIC,Australia,7
265,266,Lelia,Garatty,Female,1989-07-19 00:00:00,Account Executive,Retail,Affluent Customer,N,No,90173 Oneill Place,3071,VIC,Australia,10
266,267,Edgar,Buckler,U,,,IT,High Net Worth,N,No,6262 Elgar Avenue,4735,QLD,Australia,2
267,268,Kacie,Kidston,Female,1978-10-18 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,5668 Corscot Circle,2065,NSW,Australia,12
268,269,Zacherie,Grindley,Male,1954-09-19 00:00:00,Nurse Practicioner,Property,Mass Customer,N,Yes,8 Texas Plaza,3081,VIC,Australia,9
269,270,Auberta,Roundtree,Female,1970-12-10 00:00:00,Budget/Accounting Analyst III,,Mass Customer,N,Yes,32062 Oak Terrace,3205,VIC,Australia,8
270,271,Doll,Burtwell,Female,1991-02-13 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,No,07158 Roth Pass,2165,NSW,Australia,4
271,272,Arlie,Crean,Female,1987-06-06 00:00:00,Product Engineer,Retail,Mass Customer,N,Yes,370 Portage Parkway,3125,VIC,Australia,8
272,273,Nevile,Abraham,Male,1963-04-22 00:00:00,Computer Systems Analyst IV,,Mass Customer,N,No,19795 Bultman Circle,4214,QLD,Australia,8
273,274,Tessi,Hesse,Female,1976-09-15 00:00:00,Social Worker,Health,Mass Customer,N,Yes,3 Corscot Crossing,2030,NSW,Australia,12
274,275,Dud,,Male,1955-07-27 00:00:00,VP Sales,Health,High Net Worth,N,No,34 Kim Center,2036,NSW,Australia,11
275,276,Goldi,Dwine,Female,1990-03-25 00:00:00,,Financial Services,Mass Customer,N,No,8 Starling Pass,2767,NSW,Australia,8
276,277,Jehanna,Alvarado,Female,1956-02-19 00:00:00,VP Product Management,,High Net Worth,N,No,36 Vidon Parkway,2798,NSW,Australia,6
277,278,Sydney,Georger,Male,1997-07-30 00:00:00,Executive Secretary,,Affluent Customer,N,Yes,8 Riverside Place,4211,QLD,Australia,5
278,279,Tamera,Hinckes,Female,1981-09-09 00:00:00,Web Designer I,Manufacturing,Mass Customer,N,No,28604 Bellgrove Circle,4508,QLD,Australia,6
279,280,Welch,MacAllaster,Male,1995-03-22 00:00:00,Geologist I,,Affluent Customer,N,Yes,2 Cottonwood Road,2032,NSW,Australia,11
280,281,Jeanette,Sizzey,Female,1972-12-27 00:00:00,Cost Accountant,Financial Services,High Net Worth,N,Yes,58 Parkside Hill,2117,NSW,Australia,12
281,282,Lauren,Curcher,Male,1989-10-27 00:00:00,VP Quality Control,Argiculture,High Net Worth,N,Yes,747 Thackeray Circle,4551,QLD,Australia,7
282,283,Sari,Noye,Female,1991-02-04 00:00:00,Assistant Manager,Retail,Mass Customer,N,No,5583 Prairie Rose Trail,2765,NSW,Australia,8
283,284,Seth,Moorman,Male,1986-04-11 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,Yes,071 Cardinal Point,3064,VIC,Australia,7
284,285,Julee,Janovsky,Female,1977-11-19 00:00:00,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,7169 North Lane,2023,NSW,Australia,9
285,286,Kiley,Canaan,Male,1989-08-01 00:00:00,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,6923 Tennessee Circle,2766,NSW,Australia,9
286,287,Hannie,Wodham,Female,1985-05-06 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8207 Cascade Court,3810,VIC,Australia,5
287,288,Ebenezer,Seedman,Male,1985-09-08 00:00:00,,Manufacturing,High Net Worth,N,No,2 Brentwood Place,4151,QLD,Australia,8
288,289,Modestia,Lithgow,Female,1970-04-12 00:00:00,Clinical Specialist,Health,High Net Worth,N,No,00 5th Lane,2830,NSW,Australia,2
289,290,Giorgio,Kevane,U,,Senior Sales Associate,IT,Mass Customer,N,No,807 Beilfuss Crossing,3030,VIC,Australia,7
290,291,Aime,Burston,Female,1971-10-22 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,76 Graedel Street,4812,QLD,Australia,6
291,292,Gelya,Gerant,Female,1961-11-24 00:00:00,VP Product Management,,Affluent Customer,N,Yes,29886 Crownhardt Crossing,2141,NSW,Australia,8
292,293,Virgilio,Willcocks,Male,1989-12-10 00:00:00,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,1 Drewry Junction,3810,VIC,Australia,7
293,294,Magnum,Slowan,Male,1959-04-01 00:00:00,Recruiting Manager,,High Net Worth,N,No,83 Brickson Park Drive,3029,VIC,Australia,8
294,295,Lena,Chape,Female,1964-12-26 00:00:00,Database Administrator II,,Mass Customer,N,Yes,95 Almo Junction,2173,NSW,Australia,9
295,296,Marshal,Rathbone,Male,1972-06-19 00:00:00,,Health,High Net Worth,N,Yes,08 Golf View Plaza,3199,VIC,Australia,9
296,297,Cecile,MacLise,Female,1959-04-27 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,No,6170 Buena Vista Way,2320,NSW,Australia,7
297,298,Maurise,Lenglet,Male,1956-08-15 00:00:00,Engineer I,Manufacturing,High Net Worth,N,No,0 Orin Place,4506,QLD,Australia,7
298,299,Corabelle,Hartnell,Female,1956-09-15 00:00:00,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,20924 Banding Crossing,2516,NSW,Australia,9
299,300,Malachi,Hadcroft,Male,1956-06-22 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,91193 Petterle Road,2035,NSW,Australia,11
300,301,Hildy,Bilbrook,Female,1980-10-10 00:00:00,Developer IV,Manufacturing,High Net Worth,N,No,01459 Fremont Place,2747,NSW,Australia,4
301,302,Laurice,Colgrave,Female,1977-03-27 00:00:00,,Health,Mass Customer,N,No,58 Spenser Circle,3030,VIC,Australia,3
302,303,Shane,Smetoun,Female,1974-08-15 00:00:00,Assistant Professor,Argiculture,Mass Customer,N,Yes,93 Lawn Park,3152,VIC,Australia,9
303,304,Paddy,Mumbray,Male,1969-03-27 00:00:00,VP Marketing,Manufacturing,Mass Customer,N,Yes,5982 Mosinee Avenue,3340,VIC,Australia,5
304,305,Cris,Chellam,Female,1974-03-17 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,37006 Hoard Circle,3182,VIC,Australia,7
305,306,Ruy,Adanet,Male,1973-08-02 00:00:00,Registered Nurse,Health,High Net Worth,N,No,06 Corry Pass,2450,NSW,Australia,9
306,307,Ruben,Handlin,Male,1984-08-18 00:00:00,Clinical Specialist,Health,Affluent Customer,N,Yes,099 Nova Plaza,2227,NSW,Australia,10
307,308,Iver,Dobsons,Male,1983-03-09 00:00:00,Database Administrator I,IT,High Net Worth,N,No,252 Mockingbird Plaza,2216,NSW,Australia,10
308,309,Maurizia,Ligerton,Female,1974-10-02 00:00:00,Clinical Specialist,Health,Mass Customer,N,Yes,990 Kensington Park,3796,VIC,Australia,8
309,310,Myranda,Clowser,Female,1985-02-13 00:00:00,Account Coordinator,Financial Services,Mass Customer,N,Yes,706 Anniversary Alley,3064,VIC,Australia,3
310,311,Jaimie,Halms,Female,1957-08-16 00:00:00,Internal Auditor,Health,High Net Worth,N,No,52 Corben Place,3197,VIC,Australia,10
311,312,Garek,Prattin,Male,1958-03-17 00:00:00,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,4270 Loeprich Lane,3064,VIC,Australia,7
312,313,Theo,McKune,Male,1987-12-22 00:00:00,Operator,Manufacturing,Mass Customer,N,Yes,2 Clyde Gallagher Drive,2232,NSW,Australia,10
313,314,Catie,Advani,Female,1962-08-25 00:00:00,Marketing Assistant,Retail,High Net Worth,N,Yes,671 American Ash Way,2365,NSW,Australia,2
314,315,Lisa,Odlin,Female,1958-04-16 00:00:00,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,93 American Ash Avenue,2747,NSW,Australia,8
315,316,Genni,Larway,Female,1976-06-01 00:00:00,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,1108 Nevada Junction,4701,QLD,Australia,2
316,317,Elicia,Dahler,Female,1974-02-10 00:00:00,Automation Specialist II,Entertainment,Mass Customer,N,Yes,41 Spaight Road,4503,QLD,Australia,5
317,318,Libbie,Castelin,Female,1969-05-19 00:00:00,Programmer III,Retail,Affluent Customer,N,Yes,5 Schurz Place,4350,QLD,Australia,6
318,319,Madelle,Matteris,Female,1971-10-11 00:00:00,,Retail,Mass Customer,N,Yes,82 8th Alley,4210,QLD,Australia,9
319,320,Aldous,Cubin,Male,1997-02-09 00:00:00,Registered Nurse,Health,Mass Customer,N,No,84 Lawn Way,2223,NSW,Australia,9
320,321,Christean,Finnes,Female,1973-09-15 00:00:00,Marketing Manager,,Mass Customer,N,No,0 Coolidge Avenue,4122,QLD,Australia,8
321,322,De,Denington,Female,1977-03-10 00:00:00,Research Associate,Financial Services,Mass Customer,N,Yes,0 Graceland Plaza,2515,NSW,Australia,10
322,323,Celka,Goodrich,Female,1973-06-04 00:00:00,Senior Developer,Health,Mass Customer,N,Yes,8717 Mandrake Place,4214,QLD,Australia,8
